time(sec),semimem,bifem,vasmed,vaslat,rf,medgas,latgas,tfl,tibant,peronl,soleus,addmagnus,gmax,gmed, sartorius
3.710833,0.000638,0.024601,-0.001236,0.015567,-0.012544,-0.099705,0.026651,-0.032438,-0.006000,-0.060987,0.089412,-0.012199,0.002450,0.001399,0.002838,
3.711667,0.001114,0.027523,0.000747,0.017332,-0.028224,-0.136333,0.030012,-0.021965,0.010410,-0.029210,0.101410,-0.012669,0.014022,0.005347,-0.001107,
3.712500,-0.000245,0.024747,-0.000322,0.061084,-0.033008,-0.104659,0.022521,0.012178,-0.006975,0.027596,0.031539,-0.002357,0.015743,-0.012218,0.002574,
3.713333,0.001748,0.012181,-0.001392,0.064287,-0.039408,-0.024191,0.036236,0.033253,-0.005095,0.033446,0.047731,0.000715,0.015552,0.008673,-0.000769,
3.714167,-0.002674,0.004349,0.001353,-0.033652,-0.046197,-0.023073,0.036989,0.032145,0.000285,0.053036,0.063385,-0.015519,0.015280,-0.007661,0.000462,
3.715000,0.001750,-0.013215,-0.002464,-0.052278,-0.056264,0.003398,0.033175,0.008592,0.008967,0.082241,0.077034,-0.014602,0.012028,0.008515,-0.001211,
3.715833,-0.002681,-0.007217,0.002111,-0.269096,-0.074481,0.095991,0.058975,-0.001045,0.021668,0.062152,0.244054,-0.017599,0.012811,-0.006731,-0.000448,
3.716667,0.002038,-0.027826,-0.002011,-0.388853,-0.073671,0.141515,0.039462,-0.002061,0.006454,0.045091,0.324144,-0.003457,0.005721,0.002908,0.001227,
3.717500,-0.001030,-0.036405,0.001648,-0.228052,-0.040692,0.094522,0.026045,-0.008601,-0.005437,0.031802,0.169908,-0.003305,0.002651,0.001271,-0.002749,
3.718333,0.000018,0.000341,-0.001101,-0.055685,0.023103,0.057880,0.009249,-0.026725,-0.017854,0.006242,-0.066231,-0.002493,0.009388,0.001024,0.002274,
3.719167,0.000910,0.032703,0.000422,0.059225,0.066769,0.024585,0.004312,-0.038996,-0.021826,-0.014221,-0.099118,0.001729,0.016765,0.008118,-0.001557,
3.720000,-0.000794,0.037214,0.001945,0.230381,0.081935,0.018911,-0.009237,-0.025844,-0.016764,-0.011760,-0.060635,0.001282,0.005541,-0.004911,0.001323,
3.720833,0.001771,0.010244,-0.001415,0.529142,0.082962,0.011874,-0.028066,-0.018518,-0.039917,-0.021804,-0.043466,0.005636,0.003016,0.009240,-0.001141,
3.721667,-0.002226,-0.032610,0.002244,0.825682,0.062238,-0.011173,-0.047168,0.001320,-0.035443,-0.041787,-0.045396,0.004426,-0.007306,-0.005429,0.001428,
3.722500,0.001862,-0.078501,-0.001879,1.036952,0.004975,-0.004763,-0.041851,0.005460,-0.051100,-0.018177,-0.035839,0.001329,-0.013690,0.007233,-0.000430,
3.723333,-0.001831,-0.063771,0.002238,0.968592,-0.035411,-0.007355,-0.026789,0.050219,-0.018060,-0.046978,-0.029077,-0.005626,-0.007147,-0.005112,-0.001068,
3.724167,0.000732,-0.011587,-0.002648,0.670045,-0.019548,-0.015301,-0.026269,0.048624,-0.013511,-0.032843,-0.023833,-0.003145,-0.005544,0.000871,0.000735,
3.725000,-0.001281,0.028791,-0.000210,0.218473,0.022506,-0.020222,-0.020477,-0.018253,-0.013317,-0.026450,-0.017610,0.002681,-0.009654,-0.001676,-0.001735,
3.725833,0.000371,0.020610,-0.001434,-0.213610,0.045277,-0.009168,-0.023013,-0.035529,-0.020796,-0.022626,-0.011878,0.004547,-0.011093,-0.006498,0.002052,
3.726667,0.001414,0.003254,0.000699,-0.401814,0.030144,-0.018474,-0.007953,0.052464,0.000868,-0.019550,-0.021074,0.006892,-0.011394,0.004561,-0.001179,
3.727500,-0.001049,-0.023569,0.002374,-0.169487,0.018751,-0.009252,-0.008269,0.138421,0.009459,-0.018297,-0.021788,-0.001559,-0.013155,-0.005580,0.002000,
3.728333,0.001680,-0.014532,-0.001596,-0.095254,0.017953,-0.019823,-0.006575,0.159738,0.011744,-0.013069,-0.022340,0.000568,-0.012103,0.008702,-0.001990,
3.729167,-0.003216,0.016634,0.001452,-0.467460,0.016900,-0.020455,0.003074,0.121551,0.017393,0.015819,-0.018531,-0.008687,-0.010525,-0.009664,0.000126,
3.730000,0.002115,0.020943,-0.003129,-0.907414,-0.001820,-0.002166,0.013811,0.037080,0.028145,0.020765,-0.025681,0.003952,-0.005975,0.005543,0.000720,
3.730833,-0.001094,0.048740,0.002360,-1.154611,-0.034716,-0.003122,0.010530,-0.028428,0.012319,0.021310,-0.033921,0.016213,-0.010345,-0.005951,-0.000820,
3.731667,0.002721,0.077272,-0.002069,-1.132749,-0.042591,-0.008540,0.010478,-0.064662,0.021090,0.038978,-0.000108,0.009946,-0.009588,-0.007983,0.002068,
3.732500,-0.000174,0.089884,0.001284,-1.109069,-0.044229,-0.005620,0.009847,-0.082362,0.000191,0.012444,0.024769,0.005143,0.000735,0.002342,-0.000686,
3.733333,0.000141,0.051758,-0.000246,-0.802787,-0.053839,0.004711,0.010629,-0.089065,0.003385,0.018017,0.020861,0.011417,0.000496,-0.000002,0.002057,
3.734167,0.000917,-0.014251,0.000360,-0.291733,-0.058004,0.010538,0.014818,-0.090780,0.001112,0.008105,0.005258,0.006032,0.006190,0.011077,-0.002368,
3.735000,-0.001660,-0.010525,0.002492,0.236017,-0.044988,0.004223,0.008847,-0.077938,-0.010556,-0.007663,-0.005090,-0.000792,0.007916,-0.000738,0.001754,
3.735833,0.002480,-0.031253,-0.001481,0.619775,-0.019379,-0.005084,0.003560,-0.067061,-0.000767,0.010252,-0.000699,0.007723,0.018355,0.013835,-0.000987,
3.736667,-0.001311,-0.045350,0.002023,0.890262,0.005085,0.008095,0.003093,-0.039717,-0.003528,0.003730,-0.039212,0.005628,0.006852,-0.003033,0.001463,
3.737500,0.002377,-0.041263,-0.002103,1.061760,0.030231,-0.002476,0.003796,-0.018968,-0.003723,-0.002036,-0.099526,0.002834,0.015538,0.001297,0.001015,
3.738333,-0.001258,-0.026514,0.002011,1.002710,0.027981,-0.013908,0.000343,-0.022984,-0.027750,-0.015270,-0.107280,0.001465,0.005518,-0.009490,-0.001567,
3.739167,0.000601,-0.006486,-0.001964,0.753228,0.033733,-0.003158,-0.002980,-0.023078,-0.036101,-0.016882,-0.079654,-0.001389,0.003048,0.001073,0.001192,
3.740000,-0.001507,-0.019824,0.000318,0.427899,0.029637,-0.002567,-0.008753,-0.005206,-0.008965,-0.019372,0.039110,-0.002691,-0.005440,0.001858,-0.001540,
3.740833,-0.001174,-0.009193,-0.001216,0.138092,0.031716,-0.002824,-0.017116,0.027447,-0.012907,-0.015557,0.123195,-0.006113,-0.005442,-0.002710,0.001220,
3.741667,0.001295,0.014081,-0.001225,-0.259965,0.031581,-0.003157,-0.008221,0.031722,0.009853,-0.014581,0.107057,-0.015179,0.003201,0.005833,-0.001817,
3.742500,-0.001732,-0.004045,0.000292,-0.785862,0.038392,0.000868,-0.009064,0.050835,-0.011089,-0.009264,0.092237,-0.028680,-0.008499,-0.034006,0.001248,
3.743333,0.000886,-0.024077,-0.001854,-0.800802,0.027586,0.004530,-0.005749,0.055067,0.001707,-0.000670,0.081089,-0.010463,0.002182,0.009609,-0.001791,
3.744167,-0.003365,0.036061,0.003172,-0.473672,-0.008764,0.004177,-0.010323,0.042936,0.019315,0.003272,0.034767,-0.000518,0.005948,-0.003089,-0.001168,
3.745000,0.001078,0.041010,-0.001263,-0.143686,-0.024267,-0.000487,0.011860,0.032492,0.032636,0.017973,-0.039958,-0.000837,0.009812,0.009534,-0.000548,
3.745833,-0.001195,-0.019765,0.001931,0.075266,-0.018761,0.006875,0.004652,0.012796,0.049653,0.022373,-0.056974,0.001848,0.009494,-0.001501,-0.002065,
3.746667,0.000191,-0.097591,-0.001894,0.147829,-0.014363,0.005062,0.010936,-0.017019,0.030274,0.014027,-0.012878,0.000815,0.015363,0.001344,0.002673,
3.747500,-0.000563,-0.117390,0.001148,0.117482,-0.024797,0.014072,0.014692,-0.053852,0.047014,0.025122,0.002648,-0.002872,0.004822,0.003423,-0.002052,
3.748333,-0.000710,-0.064961,0.000529,0.081357,-0.031129,0.014992,0.022328,-0.054169,0.038415,0.026506,-0.010977,0.001769,-0.003524,-0.001672,0.001766,
3.749167,0.001887,-0.010024,-0.000853,0.107987,-0.034112,0.010271,0.032472,-0.021890,0.163203,0.025336,-0.017105,0.004971,0.007245,0.011390,-0.001741,
3.750000,-0.001317,0.078872,0.001275,0.168040,-0.021371,0.007542,0.029251,0.032498,0.357027,0.061424,0.008236,0.000629,-0.006069,-0.003470,0.001616,
3.750833,0.003105,0.194273,-0.002089,0.238983,-0.010440,0.001166,0.019833,0.049375,0.294775,0.055258,0.013786,0.011173,-0.000756,0.011425,0.000700,
3.751667,-0.001173,0.187124,0.002482,0.308602,-0.007561,-0.001988,0.007570,0.046017,0.158702,0.005296,0.008245,0.007612,0.000886,-0.011061,0.001155,
3.752500,0.003091,0.055315,-0.001948,0.346464,-0.001579,0.009834,-0.020359,0.019403,0.087444,-0.021185,0.005798,0.004751,-0.002531,0.003229,0.002066,
3.753333,-0.000582,-0.016799,0.001709,0.252503,0.004314,-0.006700,-0.049921,-0.006178,0.058226,-0.057767,0.002773,0.000303,-0.009345,-0.001703,-0.001449,
3.754167,0.000625,-0.028883,-0.001498,0.096130,0.007692,-0.014359,-0.036110,-0.025979,0.058370,-0.040223,0.004951,0.005106,-0.004161,-0.000376,0.001595,
3.755000,-0.000001,-0.031260,0.000331,-0.071133,-0.007610,-0.004594,-0.021348,-0.026558,0.031901,-0.030817,-0.000507,-0.002807,-0.003623,0.002786,-0.001465,
3.755833,-0.000630,-0.074252,0.000178,-0.143171,0.010300,0.000928,-0.012353,-0.004703,-0.407930,-0.029096,0.003918,-0.005425,-0.010645,-0.004882,0.002188,
3.756667,0.001487,-0.119984,-0.001195,-0.114291,0.040676,-0.015033,-0.007298,-0.013058,-1.126286,-0.046199,0.000802,0.003666,-0.005094,0.008358,-0.001638,
3.757500,-0.001892,-0.178189,0.001706,-0.141008,0.038967,-0.010972,-0.012287,-0.058190,-1.340867,-0.058169,-0.005922,-0.002382,-0.006204,-0.006628,0.000487,
3.758333,0.001898,-0.127069,-0.002105,-0.060928,0.028215,-0.012522,-0.008707,-0.079687,-0.677504,-0.064235,-0.008966,0.007413,-0.005283,0.012263,-0.000747,
3.759167,-0.003010,-0.027779,0.002019,0.050165,0.013148,-0.010526,-0.002050,-0.012109,-0.130246,-0.049280,-0.010656,-0.011648,-0.014085,-0.022250,-0.000914,
3.760000,0.001693,-0.017773,-0.001485,0.022061,0.008105,0.001579,-0.000404,0.066850,0.240100,-0.004137,-0.001876,-0.013628,-0.009568,0.004732,0.000292,
3.760833,-0.001844,-0.053994,0.002488,-0.045488,0.007432,-0.007332,0.006912,0.104362,0.385106,0.011549,0.002842,-0.006913,-0.012332,-0.003074,-0.002927,
3.761667,-0.001416,-0.014202,-0.001014,-0.019425,0.017068,-0.002163,0.010135,0.050646,0.382234,0.041434,0.010936,-0.014228,-0.006808,0.000565,0.000414,
3.762500,-0.000226,0.104978,0.000520,0.082302,0.007400,0.000456,0.020402,0.057482,0.415905,0.052882,0.012302,-0.012067,0.008384,0.008325,-0.002501,
3.763333,-0.000867,0.253500,0.000223,0.082497,0.002978,0.009377,0.013300,0.098272,0.503438,0.063001,0.008738,0.004612,0.013413,-0.002836,0.003739,
3.764167,0.003375,0.296935,-0.001751,-0.015759,0.002262,0.013460,0.013395,0.061118,0.550127,0.070281,-0.003907,0.009573,0.011189,0.007367,-0.000397,
3.765000,-0.001539,0.156689,0.001310,-0.190399,-0.005294,0.005688,0.005579,0.026535,0.469019,0.074583,-0.013909,-0.005114,0.019269,-0.010658,0.001724,
3.765833,0.002245,0.028361,-0.001732,-0.321014,-0.005212,0.007116,0.013653,-0.027200,0.141681,0.012443,-0.013356,0.007403,0.016304,0.006566,0.000184,
3.766667,-0.002515,0.015838,0.002398,-0.436965,-0.009712,0.006908,0.013505,-0.057872,-0.140049,-0.009470,-0.023170,0.015236,0.010087,-0.004438,-0.001050,
3.767500,0.001119,0.000679,-0.002627,-0.486822,-0.029339,0.006282,-0.001432,-0.071937,-0.234835,-0.032503,-0.020019,0.022966,0.018637,-0.002012,0.000311,
3.768333,-0.001045,-0.036531,0.001351,-0.413292,-0.070971,-0.002395,0.001339,-0.073559,0.056903,-0.039407,-0.027257,0.024340,0.007330,-0.000347,-0.002140,
3.769167,0.000609,-0.068059,-0.000623,-0.299859,-0.071447,0.011085,-0.001534,-0.066134,0.235236,-0.006076,-0.021237,0.008371,-0.005051,-0.000815,0.002429,
3.770000,0.001196,-0.096234,-0.000308,-0.230566,-0.028030,-0.007454,0.009167,-0.053508,0.123677,-0.004836,-0.020423,0.002373,-0.004301,0.004366,-0.001240,
3.770833,-0.000808,-0.094544,0.000770,-0.144763,0.007242,-0.003239,-0.001202,-0.011136,0.014298,-0.011432,-0.025421,0.001918,-0.017414,-0.004640,0.002265,
3.771667,0.002378,-0.104677,-0.001663,0.033636,0.027956,0.004801,-0.010370,-0.001898,-0.052326,0.004494,-0.018981,0.001663,-0.021945,0.004212,-0.000788,
3.772500,-0.001757,-0.107590,0.002008,0.199309,0.029840,-0.000432,-0.018194,-0.002910,-0.068304,-0.005437,0.023626,0.002215,-0.028561,-0.009209,0.000890,
3.773333,0.001894,-0.068670,-0.002104,0.283550,0.025404,-0.006435,-0.014913,-0.010049,-0.082071,-0.011176,0.056177,-0.011230,-0.018022,0.008961,-0.000480,
3.774167,-0.003150,-0.020277,0.002176,0.358325,0.020449,-0.004214,-0.015336,-0.011857,-0.103167,-0.017619,0.017348,-0.027996,-0.020376,-0.003074,-0.001848,
3.775000,0.000050,-0.027576,-0.001784,0.401123,0.017113,0.006679,-0.017181,-0.008922,-0.120385,-0.011504,-0.000228,-0.024741,-0.020809,0.005648,-0.000010,
3.775833,-0.002088,-0.034565,0.001884,0.389999,0.005636,-0.006878,-0.005193,-0.005793,-0.103604,-0.010090,0.004685,-0.016576,-0.010155,0.002019,-0.003510,
3.776667,-0.000560,-0.002328,-0.000857,0.317608,0.007841,-0.007813,0.000022,-0.006096,-0.073351,0.002020,0.007381,0.000157,0.001676,-0.005724,0.002453,
3.777500,0.001428,0.037870,0.000827,0.244907,0.003743,0.003102,0.008990,-0.022759,-0.074254,-0.001437,0.008028,0.002413,0.021405,0.001188,-0.001349,
3.778333,-0.001004,0.048816,0.000830,0.187315,0.000367,0.001596,0.002023,-0.005840,-0.062725,0.017517,0.035170,0.001175,0.027978,-0.006541,0.002939,
3.779167,0.002975,0.043659,-0.001761,0.144773,-0.006250,-0.001960,0.010706,0.016022,-0.054514,0.027278,0.046245,-0.000357,0.032383,0.008319,0.000514,
3.780000,-0.001436,0.048214,0.002056,0.097166,-0.009848,0.006770,0.025270,0.050812,-0.041542,0.037290,0.015628,-0.002033,0.027294,-0.007028,0.001294,
3.780833,0.003311,0.063275,-0.002216,0.054523,-0.008437,0.002910,0.020843,0.064860,-0.029586,0.037160,0.011228,-0.000042,0.027049,0.008605,0.000397,
3.781667,-0.000638,0.067666,0.001904,0.031846,-0.006287,-0.003015,0.016196,0.034715,-0.044838,0.013750,-0.005556,-0.004763,0.024621,-0.004291,-0.000348,
3.782500,0.002282,0.039141,-0.001760,0.032941,0.008509,0.010966,0.021856,0.012000,-0.021607,0.009617,-0.040822,0.010197,0.009165,0.003108,0.001347,
3.783333,-0.000596,0.014507,0.000984,-0.007867,0.013829,-0.000008,0.021196,-0.001562,-0.021115,0.003843,-0.044978,0.016760,0.008438,0.000592,-0.002145,
3.784167,0.000036,-0.010171,-0.000851,-0.070233,0.002961,0.013352,0.001097,-0.008374,-0.012089,-0.016856,-0.029617,0.014311,0.002588,-0.002383,0.002600,
3.785000,0.000820,-0.016095,-0.000093,-0.105006,-0.004712,0.024653,-0.033401,-0.014046,-0.018919,-0.043639,-0.001606,0.006356,-0.005961,0.008221,-0.002422,
3.785833,-0.002211,-0.014221,0.001274,-0.132488,-0.001100,0.026576,-0.038497,-0.006952,-0.020801,-0.033176,0.033411,-0.002990,-0.007768,-0.005287,0.001556,
3.786667,0.001776,-0.043283,-0.001327,-0.132860,-0.001767,0.034694,-0.011589,-0.010111,-0.012924,-0.032466,0.002803,-0.000455,-0.006973,0.009734,-0.001487,
3.787500,-0.002632,-0.106767,0.002021,-0.127508,-0.007320,0.006448,-0.033539,-0.011452,-0.019902,-0.042118,0.004380,0.001139,-0.017021,-0.007142,0.000044,
3.788333,0.001504,-0.129887,-0.003176,-0.101647,0.003604,-0.020459,-0.028803,-0.020883,-0.000263,-0.026878,0.024867,0.008196,-0.014128,0.008781,0.000351,
3.789167,-0.002451,-0.091267,0.002002,0.008201,-0.000884,-0.047383,0.001867,-0.018871,-0.002844,-0.022140,0.049313,0.008962,-0.014942,-0.006739,-0.002245,
3.790000,0.000611,-0.039117,-0.001366,0.045656,-0.003236,-0.083003,-0.020248,-0.061421,0.014164,0.023378,0.065973,0.021288,-0.014597,-0.008535,0.001260,
3.790833,0.000312,0.003983,0.000453,0.016574,0.010281,-0.143778,-0.023420,-0.054856,0.013083,0.019661,0.016866,0.018466,-0.014327,0.003543,-0.000732,
3.791667,-0.000447,0.018038,0.000441,0.074553,0.008846,-0.070992,-0.009006,0.097849,0.022920,0.008992,-0.025827,0.004768,-0.016735,-0.001785,0.002155,
3.792500,0.000927,0.040571,-0.000944,-0.001369,-0.007083,0.016665,-0.000340,0.205933,0.044913,-0.018989,-0.138394,-0.019505,-0.008707,0.007676,-0.003047,
3.793333,-0.003347,0.177761,0.001027,-0.137608,-0.013244,0.026441,0.011747,0.091751,0.033453,-0.021234,-0.227747,-0.050231,-0.008254,-0.025752,-0.000166,
3.794167,-0.001063,0.288892,-0.001121,-0.191257,-0.004754,0.021988,0.018416,-0.054154,0.049734,-0.002305,-0.109244,-0.043617,-0.007291,0.010542,-0.003389,
3.795000,-0.003969,0.142602,0.001920,-0.230080,-0.011214,0.005463,0.040120,-0.044599,0.035925,-0.026425,0.051720,-0.029111,-0.007801,-0.008107,-0.000817,
3.795833,0.002278,0.000837,-0.002211,-0.243815,-0.003479,0.034560,0.041772,0.019202,0.059456,0.026661,0.115539,0.002752,-0.000778,0.005125,0.000992,
3.796667,0.000285,-0.030713,0.002052,-0.250530,-0.010847,0.062294,0.023069,0.008720,0.054991,0.086776,0.122966,0.009555,0.004170,-0.003319,0.000054,
3.797500,0.002868,-0.034505,-0.001161,-0.220947,0.006051,0.094624,0.013002,-0.047102,0.051934,0.097473,0.095525,0.001529,0.018951,0.003182,0.003846,
3.798333,0.001942,0.022664,0.000967,-0.159010,0.018072,0.100880,0.016908,-0.044249,0.027181,0.037093,-0.002477,0.008893,0.015498,0.006320,-0.000143,
3.799167,0.000405,0.034987,-0.000107,-0.070148,0.010261,0.066866,-0.014659,0.025622,0.006134,-0.027675,-0.053390,0.014104,0.007706,-0.001381,0.003194,
3.800000,0.002380,-0.028727,-0.000569,0.018562,-0.000138,-0.017803,0.035022,0.049401,0.020581,-0.019467,-0.002732,0.008015,0.012065,0.008310,-0.001250,
3.800833,-0.001291,-0.104142,0.000801,0.059926,0.005032,-0.032600,0.035629,-0.001487,0.004790,0.008619,0.012933,0.010775,0.002342,-0.007638,0.001022,
3.801667,0.000839,-0.131192,-0.001794,0.067640,0.012192,-0.031716,-0.030401,-0.044984,0.003942,0.033086,0.040604,0.012776,0.002503,0.008914,-0.002043,
3.802500,-0.004353,-0.083066,0.002174,0.125588,0.012643,-0.033488,0.006290,-0.066162,-0.008976,0.049508,0.039539,0.006244,0.002946,-0.004137,-0.002054,
3.803333,0.001443,-0.065850,-0.001943,0.231437,0.011422,-0.025741,0.029109,-0.070382,-0.005297,0.011497,0.010039,0.020479,0.003225,0.009667,0.001601,
3.804167,-0.000235,-0.052561,0.001418,0.241232,0.002730,-0.031548,0.000656,-0.050331,0.001058,-0.024643,-0.070023,0.011390,-0.000008,-0.002468,-0.000539,
3.805000,0.001446,-0.046110,-0.001322,0.196082,0.002743,-0.017072,-0.051315,-0.020355,-0.017578,-0.035414,-0.048833,-0.008661,-0.001096,-0.006972,0.002664,
3.805833,0.000536,-0.027275,0.000670,0.175822,-0.014783,0.005445,-0.026412,-0.000744,-0.033494,-0.083833,0.040953,-0.014495,0.000120,0.004851,-0.001605,
3.806667,-0.002050,-0.005967,0.000833,0.155421,-0.023297,0.017044,0.013554,0.019046,-0.027992,-0.100164,0.114028,-0.015721,-0.009931,-0.003618,0.000841,
3.807500,0.000401,0.024703,-0.001139,0.157264,-0.016540,-0.002148,-0.039917,0.020571,-0.026784,-0.099509,0.109503,-0.005168,-0.006830,0.008972,-0.002507,
3.808333,-0.001875,0.051335,0.001164,0.157612,-0.015718,-0.021952,-0.063386,0.015913,-0.033463,-0.040511,0.104581,-0.002519,-0.009034,-0.006970,0.001623,
3.809167,0.003022,0.039179,-0.001721,0.198146,-0.003739,-0.025158,-0.038089,0.001751,-0.017600,0.023433,0.169448,0.004585,-0.003721,0.008980,-0.000042,
3.810000,-0.001998,0.018953,0.002263,0.256874,-0.001807,0.063586,-0.016515,0.009249,-0.013160,0.044878,-0.051124,0.004852,-0.000197,-0.016876,0.000582,
3.810833,0.002901,0.000169,-0.001687,0.180393,-0.003510,0.125696,0.003018,0.001524,0.007690,0.033293,-0.323675,0.008045,0.013594,0.003810,0.001513,
3.811667,-0.000286,-0.000177,0.001840,0.046282,-0.010216,0.107748,0.000526,-0.017411,0.010832,0.003184,-0.451213,0.007753,0.009576,-0.002663,-0.000759,
3.812500,0.001868,-0.000790,-0.001040,-0.070500,-0.008036,0.062070,0.008672,-0.023707,0.006402,-0.003784,-0.383684,0.010689,0.007128,0.000328,0.002613,
3.813333,0.001732,0.009379,0.000657,-0.154217,-0.008408,0.007122,0.019225,-0.009687,0.021171,0.029793,-0.254752,0.009373,0.015861,0.002865,-0.000880,
3.814167,0.000375,-0.023926,-0.000850,-0.230653,0.004387,-0.045800,0.021212,0.024237,-0.000027,0.053717,-0.097674,0.004411,0.000676,-0.008326,0.003559,
3.815000,0.001458,-0.044031,-0.001136,-0.277079,0.016620,-0.138338,0.004116,0.036451,0.018419,0.039611,0.151794,-0.012436,0.002769,0.007190,-0.002073,
3.815833,-0.004785,0.045867,0.001629,-0.321424,0.018831,-0.287407,-0.003366,0.040728,-0.009009,0.041185,0.507229,-0.028814,0.006418,-0.006432,-0.001756,
3.816667,-0.000807,0.134589,-0.002168,-0.406570,0.012546,-0.211909,0.028382,0.023371,0.005369,0.024104,0.606231,-0.013748,0.005212,0.008334,-0.003273,
3.817500,-0.003544,0.048848,0.002121,-0.353984,0.008293,-0.088195,0.028720,-0.016657,-0.002282,0.009723,0.235012,-0.005539,-0.005434,-0.006190,-0.002044,
3.818333,0.001193,-0.025759,-0.002135,-0.194780,0.015530,-0.056447,0.012155,-0.065906,-0.010641,0.000475,0.031976,-0.000984,0.000570,0.003862,0.000403,
3.819167,-0.000785,-0.036855,0.002304,-0.085639,-0.002829,0.032464,0.001887,-0.089261,-0.004178,-0.000144,-0.036167,-0.000390,-0.000280,-0.001183,-0.001576,
3.820000,0.000134,-0.042692,-0.000888,0.039397,-0.006201,0.089027,0.010128,-0.038801,-0.027167,0.005410,-0.058719,-0.005740,-0.010123,-0.001334,0.001936,
3.820833,-0.000780,-0.025085,0.000191,0.167412,-0.013058,0.087966,0.009722,0.073576,-0.018433,-0.013397,-0.050523,-0.000097,-0.008516,0.005392,-0.002488,
3.821667,-0.000780,-0.009498,0.000658,0.240029,-0.023106,0.103650,0.005246,0.168976,-0.037490,-0.015842,-0.005980,0.002501,-0.016669,-0.004044,0.002854,
3.822500,0.002424,0.011405,-0.001319,0.260074,-0.000650,0.091115,0.009822,0.109906,-0.015668,-0.012319,0.038393,0.008311,-0.013831,0.008353,-0.001876,
3.823333,-0.002002,0.024964,0.002042,0.249454,0.025915,0.077264,-0.004629,0.026655,-0.014599,-0.033060,0.003509,0.001463,-0.019534,-0.008075,0.001024,
3.824167,0.001354,0.026747,-0.002228,0.258010,0.042995,0.085331,-0.018427,-0.004052,-0.017628,-0.029713,-0.068259,0.001947,-0.009209,0.007248,-0.000958,
3.825000,-0.003682,0.011859,0.001891,0.285086,0.042030,0.100699,-0.052637,-0.003457,-0.004889,-0.040747,-0.099437,-0.005191,-0.014899,-0.006101,-0.002481,
3.825833,-0.000324,0.000268,-0.001775,0.164631,0.030179,0.054268,-0.021361,-0.006236,-0.017850,-0.018878,-0.104856,0.005377,-0.004556,0.002536,-0.000950,
